Time,Temp_c,Wind_mph,Wind_degree,Wind_dir,Is_day,Condition,Precip_mm,Visib_miles,Humidity,Cloud,Feels_like_c,Dew_point_c,UV,Total_snow_cm,Chance_of_rain,Chance_of_snow
00:00,-7.0,5.6,259,W,0,Clear,0.0,0.0,6.0,77,0,-12.2,-10.3,-7.0,0,0
01:00,-6.7,5.6,255,WSW,0,Clear,0.0,0.0,6.0,75,0,-11.9,-10.3,-6.7,0,0
02:00,-6.4,5.8,248,WSW,0,Clear,0.0,0.0,6.0,73,0,-11.5,-10.5,-6.4,0,0
03:00,-5.4,5.6,250,WSW,0,Clear,0.0,0.0,6.0,64,0,-10.6,-11.1,-5.4,0,0
04:00,-5.0,5.6,252,WSW,0,Clear,0.0,0.0,6.0,63,0,-10.0,-10.8,-5.0,0,0
05:00,-4.3,5.6,251,WSW,0,Clear,0.0,0.0,6.0,60,0,-9.1,-10.8,-4.3,0,0
06:00,-4.1,6.0,247,WSW,0,Clear,0.0,0.0,6.0,59,0,-8.8,-10.8,-4.1,0,0
07:00,-4.4,6.0,244,WSW,0,Clear,0.0,0.0,6.0,62,0,-9.1,-10.7,-4.4,0,0
08:00,-5.1,6.3,240,WSW,1,Sunny,0.0,0.0,6.0,66,0,-9.8,-10.5,-5.1,0,0
09:00,-4.8,5.1,245,WSW,1,Sunny,0.0,0.0,6.0,68,0,-9.1,-9.7,-4.8,0,0
10:00,-2.4,3.1,259,W,1,Sunny,0.0,0.0,6.0,72,0,-5.5,-6.8,-2.4,0,0
11:00,2.8,0.4,4,N,1,Sunny,0.0,0.0,6.0,72,0,1.4,-1.7,2.8,0,0
12:00,4.3,1.8,142,SE,1,Sunny,0.0,0.0,6.0,73,0,2.9,-0.2,4.3,0,0
13:00,5.0,3.4,180,S,1,Sunny,0.0,0.0,6.0,72,0,3.2,0.5,5.0,0,0
14:00,5.2,1.6,118,ESE,1,Sunny,0.0,0.0,6.0,68,0,3.0,-0.3,5.2,0,0
15:00,6.0,0.9,67,ENE,1,Sunny,0.0,0.0,6.0,69,0,4.3,0.7,6.0,0,0
16:00,6.7,1.1,2,N,1,Sunny,0.0,0.0,6.0,74,0,5.8,2.4,6.7,0,0
17:00,6.2,1.3,335,NNW,1,Sunny,0.0,0.0,6.0,78,0,5.9,2.6,6.2,0,0
18:00,4.5,3.6,294,WNW,0,Clear,0.0,0.0,6.0,79,0,4.5,1.2,4.5,0,0
19:00,3.7,4.9,278,W,0,Clear,0.0,0.0,6.0,74,0,2.9,-0.5,3.7,0,0
20:00,-0.2,5.4,269,W,0,Clear,0.0,0.0,6.0,69,0,-2.6,-5.1,-0.2,0,0
21:00,-2.2,5.4,256,WSW,0,Clear,0.0,0.0,6.0,72,0,-5.8,-6.5,-2.2,0,0
22:00,-4.1,6.9,238,WSW,0,Clear,0.0,0.0,6.0,80,0,-8.6,-7.1,-4.1,0,0
23:00,-4.5,7.6,238,WSW,0,Clear,0.0,0.0,6.0,77,0,-9.5,-8.0,-4.5,0,0
00:00,-3.9,8.1,246,WSW,0,Clear,0.0,0.0,6.0,67,0,-9.0,-9.2,-3.9,0,0
01:00,-4.0,8.3,250,WSW,0,Clear,0.0,0.0,6.0,63,0,-9.1,-9.9,-4.0,0,0
02:00,-4.1,8.3,247,WSW,0,Clear,0.0,0.0,6.0,60,0,-9.2,-10.6,-4.1,0,0
03:00,-4.1,8.3,248,WSW,0,Clear,0.0,0.0,6.0,57,0,-9.1,-11.2,-4.1,0,0
04:00,-3.9,8.1,250,WSW,0,Clear,0.0,0.0,6.0,54,0,-8.9,-11.8,-3.9,0,0
05:00,-3.8,8.5,247,WSW,0,Clear,0.0,0.0,6.0,52,0,-8.9,-12.3,-3.8,0,0
06:00,-3.7,8.7,242,WSW,0,Clear,0.0,0.0,6.0,50,0,-8.8,-12.6,-3.7,0,0
07:00,-3.5,8.5,243,WSW,0,Clear,0.0,0.0,6.0,48,0,-8.6,-12.9,-3.5,0,0
08:00,-3.3,8.3,246,WSW,1,Sunny,0.0,0.0,6.0,46,0,-8.4,-13.1,-3.3,0,0
09:00,-2.6,8.1,244,WSW,1,Sunny,0.0,0.0,6.0,47,0,-7.3,-12.2,-2.6,0,0
10:00,-0.6,6.7,239,WSW,1,Sunny,0.0,0.0,6.0,53,0,-4.4,-9.0,-0.6,0,0
11:00,3.7,5.1,236,WSW,1,Sunny,0.0,0.0,6.0,63,0,1.3,-2.7,3.7,0,0
12:00,6.4,3.6,227,SW,1,Sunny,0.0,0.0,6.0,76,1,5.0,2.5,6.4,0,0
13:00,11.1,2.2,214,SW,1,Sunny,0.0,0.0,6.0,40,0,11.5,-2.1,11.1,0,0
14:00,11.9,1.6,194,SSW,1,Sunny,0.0,0.0,6.0,39,0,11.9,-1.8,11.9,0,0
15:00,10.4,0.4,289,WNW,1,Sunny,0.0,0.0,6.0,87,0,10.3,8.3,10.4,0,0
16:00,8.4,2.2,321,NW,1,Sunny,0.0,0.0,6.0,44,21,8.5,-3.0,8.4,0,0
17:00,6.1,3.1,301,WNW,1,Overcast,0.0,0.0,6.0,48,100,5.3,-4.1,6.1,0,0
18:00,7.3,4.0,285,WNW,0,Clear,0.0,0.0,6.0,76,5,6.3,3.4,7.3,0,0
19:00,2.5,5.8,267,W,0,Clear,0.0,0.0,6.0,58,5,-0.2,-4.8,2.5,0,0
20:00,1.1,6.9,259,W,0,Partly cloudy,0.0,0.0,6.0,58,28,-2.3,-6.2,1.1,0,0
21:00,-0.8,7.2,252,WSW,0,Overcast,0.0,0.0,6.0,69,95,-4.2,-5.8,-0.8,0,0
22:00,1.3,6.9,248,WSW,0,Partly cloudy,0.0,0.0,6.0,56,32,-2.0,-6.6,1.3,0,0
23:00,1.3,7.4,251,WSW,0,Clear,0.0,0.0,6.0,54,18,-2.2,-7.0,1.3,0,0
00:00,-1.9,7.8,254,WSW,0,Overcast,0.0,0.0,6.0,76,100,-5.5,-5.5,-1.9,0,0
01:00,0.9,8.3,254,WSW,0,Overcast,0.0,0.0,6.0,49,88,-3.0,-8.6,0.9,0,0
02:00,1.1,6.9,247,WSW,0,Partly cloudy,0.0,0.0,6.0,46,32,-2.3,-9.2,1.1,0,0
03:00,-0.9,6.9,256,WSW,0,Overcast,0.0,0.0,6.0,68,100,-4.3,-6.0,-0.9,0,0
04:00,1.5,6.3,250,WSW,0,Clear,0.0,0.0,6.0,44,9,-1.5,-9.3,1.5,0,0
05:00,1.6,7.2,255,WSW,0,Overcast,0.0,0.0,6.0,46,94,-1.8,-8.7,1.6,0,0
06:00,-0.7,7.2,252,WSW,0,Overcast,0.0,0.0,6.0,61,100,-4.5,-7.3,-0.7,0,0
07:00,1.1,7.4,255,WSW,0,Clear,0.0,0.0,6.0,47,3,-2.4,-9.0,1.1,0,0
08:00,0.8,7.6,252,WSW,1,Partly cloudy,0.0,0.0,6.0,46,52,-2.9,-9.4,0.8,0,0
09:00,-1.3,7.2,261,W,1,Overcast,0.0,0.0,6.0,65,91,-5.1,-7.1,-1.3,0,0
10:00,3.4,6.0,271,W,1,Sunny,0.0,0.0,6.0,41,0,0.8,-8.6,3.4,0,0
11:00,7.1,5.4,268,W,1,Sunny,0.0,0.0,6.0,36,0,5.5,-7.1,7.1,0,0
12:00,7.7,4.9,264,W,1,Sunny,0.0,0.0,6.0,50,0,4.7,-2.1,7.7,0,0
13:00,8.0,7.6,266,W,1,Sunny,0.0,0.0,6.0,32,0,5.8,-7.5,8.0,0,0
14:00,8.9,6.5,279,W,1,Sunny,0.0,0.0,6.0,34,1,7.2,-6.1,8.9,0,0
15:00,6.5,3.8,292,WNW,1,Sunny,0.0,0.0,6.0,44,0,3.6,-4.8,6.5,0,0
16:00,8.0,2.9,293,WNW,1,Sunny,0.0,0.0,6.0,42,10,7.6,-4.1,8.0,0,0
17:00,6.9,2.0,293,WNW,1,Sunny,0.0,0.0,6.0,44,13,7.0,-4.4,6.9,0,0
18:00,7.5,3.1,256,WSW,0,Clear,0.0,0.0,6.0,46,0,6.5,-3.2,7.5,0,0
19:00,3.4,5.4,245,WSW,0,Clear,0.0,0.0,6.0,47,3,1.1,-6.7,3.4,0,0
20:00,1.4,5.4,228,SW,0,Clear,0.0,0.0,6.0,47,3,-1.3,-8.5,1.4,0,0
21:00,0.7,5.4,224,SW,0,Clear,0.0,0.0,6.0,54,0,-2.2,-7.6,0.7,0,0
22:00,1.0,5.8,236,WSW,0,Clear,0.0,0.0,6.0,47,2,-1.9,-9.1,1.0,0,0
23:00,1.0,6.0,235,SW,0,Clear,0.0,0.0,6.0,45,3,-2.0,-9.6,1.0,0,0
00:00,-2.3,6.3,231,SW,0,Clear,0.0,0.0,6.0,62,5,-6.0,-8.5,-2.3,0,0
01:00,0.5,6.0,234,SW,0,Clear,0.0,0.0,6.0,45,5,-2.6,-10.1,0.5,0,0
02:00,0.4,5.4,239,WSW,0,Clear,0.0,0.0,6.0,45,7,-2.5,-10.1,0.4,0,0
03:00,-3.3,4.7,234,SW,0,Overcast,0.0,0.0,6.0,70,95,-7.1,-8.0,-3.3,0,0
04:00,0.4,4.5,230,SW,0,Cloudy,0.0,0.0,6.0,44,67,-2.0,-10.3,0.4,0,0
05:00,0.4,4.0,238,WSW,0,Overcast,0.0,0.0,6.0,44,100,-1.8,-10.4,0.4,0,0
06:00,-2.5,3.6,245,WSW,0,Partly cloudy,0.0,0.0,6.0,63,43,-6.0,-8.6,-2.5,0,0
07:00,0.3,3.4,242,WSW,0,Clear,0.0,0.0,6.0,43,18,-1.4,-10.8,0.3,0,0
08:00,0.2,3.8,239,WSW,1,Sunny,0.0,0.0,6.0,42,19,-1.8,-11.0,0.2,0,0
09:00,-1.3,3.6,239,WSW,1,Sunny,0.0,0.0,6.0,46,13,-4.6,-11.4,-1.3,0,0
10:00,3.6,1.8,211,SSW,1,Sunny,0.0,0.0,6.0,36,2,3.6,-10.0,3.6,0,0
11:00,8.0,1.8,133,SE,1,Sunny,0.0,0.0,6.0,33,2,8.0,-7.4,8.0,0,0
12:00,7.4,2.2,111,ESE,1,Sunny,0.0,0.0,6.0,62,0,6.7,0.6,7.4,0,0
13:00,11.2,2.2,113,ESE,1,Sunny,0.0,0.0,6.0,30,0,11.6,-5.8,11.2,0,0
14:00,12.3,2.9,111,ESE,1,Sunny,0.0,0.0,6.0,29,0,12.4,-5.4,12.3,0,0
15:00,11.8,3.1,103,ESE,1,Sunny,0.0,0.0,6.0,29,3,11.8,-5.6,11.8,0,0
16:00,11.3,3.4,99,E,1,Sunny,0.0,0.0,6.0,36,4,11.1,-3.4,11.3,0,0
17:00,10.3,2.9,90,E,1,Sunny,0.0,0.0,6.0,43,3,10.2,-1.6,10.3,0,0
18:00,7.4,0.9,76,ENE,0,Clear,0.0,0.0,6.0,50,2,7.4,-2.4,7.4,0,0
19:00,6.2,2.2,265,W,0,Clear,0.0,0.0,6.0,52,2,6.0,-3.0,6.2,0,0
20:00,2.8,4.0,260,W,0,Clear,0.0,0.0,6.0,52,1,1.0,-6.0,2.8,0,0
21:00,2.3,4.9,254,WSW,0,Clear,0.0,0.0,6.0,52,1,0.0,-6.4,2.3,0,0
22:00,1.9,5.8,254,WSW,0,Clear,0.0,0.0,6.0,50,0,-0.9,-7.4,1.9,0,0
23:00,1.6,6.0,251,WSW,0,Clear,0.0,0.0,6.0,48,0,-1.3,-8.3,1.6,0,0
00:00,1.4,6.7,247,WSW,0,Clear,0.0,0.0,6.0,44,0,-1.8,-9.5,1.4,0,0
01:00,1.7,6.9,252,WSW,0,Clear,0.0,0.0,6.0,42,0,-1.6,-9.8,1.7,0,0
02:00,1.3,6.9,256,WSW,0,Clear,0.0,0.0,6.0,42,2,-2.0,-10.2,1.3,0,0
03:00,1.0,6.5,244,WSW,0,Clear,0.0,0.0,6.0,45,6,-2.2,-9.6,1.0,0,0
04:00,1.1,5.8,246,WSW,0,Clear,0.0,0.0,6.0,50,8,-1.8,-8.1,1.1,0,0
05:00,0.5,7.2,267,W,0,Clear,0.0,0.0,6.0,56,15,-3.1,-7.3,0.5,0,0
06:00,1.4,7.4,260,W,0,Clear,0.0,0.0,6.0,59,22,-2.1,-5.8,1.4,0,0
07:00,1.9,6.3,232,SW,0,Clear,0.0,0.0,6.0,54,10,-1.1,-6.4,1.9,0,0
08:00,1.5,6.5,228,SW,1,Sunny,0.0,0.0,6.0,51,20,-1.6,-7.6,1.5,0,0
09:00,1.8,2.5,281,WNW,1,Sunny,0.0,0.0,6.0,50,22,1.0,-7.5,1.8,0,0
10:00,2.6,4.9,358,N,1,Sunny,0.0,0.0,6.0,47,9,0.3,-7.5,2.6,0,0
11:00,4.4,2.2,122,ESE,1,Sunny,0.0,0.0,6.0,43,5,4.0,-7.1,4.4,0,0
12:00,5.3,4.3,190,S,1,Sunny,0.0,0.0,6.0,39,4,3.8,-7.4,5.3,0,0
13:00,6.1,3.6,222,SW,1,Sunny,0.0,0.0,6.0,35,11,5.1,-8.2,6.1,0,0
14:00,6.4,6.3,276,W,1,Sunny,0.0,0.0,6.0,29,14,4.3,-10.1,6.4,0,0
15:00,7.5,14.3,294,WNW,1,Sunny,0.0,0.0,6.0,27,11,3.9,-10.2,7.5,0,0
16:00,7.0,15.4,296,WNW,1,Sunny,0.0,0.0,6.0,27,15,3.1,-10.7,7.0,0,0
17:00,6.2,12.8,300,WNW,1,Sunny,0.0,0.0,6.0,28,14,2.5,-10.8,6.2,0,0
18:00,5.2,11.0,308,NW,0,Clear,0.0,0.0,6.0,31,6,1.6,-10.5,5.2,0,0
19:00,4.3,11.0,299,WNW,0,Clear,0.0,0.0,6.0,33,3,0.5,-10.5,4.3,0,0
20:00,0.5,7.4,295,WNW,0,Clear,0.0,0.0,6.0,35,13,-3.2,-13.1,0.5,0,0
21:00,0.0,5.1,296,WNW,0,Clear,0.0,0.0,6.0,36,3,-2.8,-13.2,0.0,0,0
22:00,-0.6,5.1,299,WNW,0,Clear,0.0,0.0,6.0,38,0,-3.5,-13.1,-0.6,0,0
23:00,-1.2,4.0,295,WNW,0,Clear,0.0,0.0,6.0,41,2,-3.6,-12.8,-1.2,0,0
00:00,-1.8,1.3,275,W,0,Clear,0.0,0.0,6.0,43,3,-1.8,-12.7,-1.8,0,0
01:00,-1.8,2.0,258,WSW,0,Clear,0.0,0.0,6.0,42,3,-2.5,-12.9,-1.8,0,0
02:00,-1.8,2.9,242,WSW,0,Clear,0.0,0.0,6.0,42,3,-3.3,-13.0,-1.8,0,0
03:00,-1.8,3.6,225,SW,0,Clear,0.0,0.0,6.0,41,3,-4.0,-13.2,-1.8,0,0
04:00,-2.0,3.8,218,SW,0,Clear,0.0,0.0,6.0,44,2,-4.3,-12.7,-2.0,0,0
05:00,-2.1,4.0,212,SSW,0,Clear,0.0,0.0,6.0,46,2,-4.7,-12.2,-2.1,0,0
06:00,-2.3,4.3,205,SSW,0,Clear,0.0,0.0,6.0,48,2,-5.0,-11.7,-2.3,0,0
07:00,-2.1,4.0,208,SSW,0,Clear,0.0,0.0,6.0,47,1,-4.6,-11.9,-2.1,0,0
08:00,-1.9,3.8,212,SSW,1,Sunny,0.0,0.0,6.0,45,1,-4.3,-12.2,-1.9,0,0
09:00,-1.7,3.6,215,SW,1,Sunny,0.0,0.0,6.0,44,0,-3.9,-12.4,-1.7,0,0
10:00,0.8,3.4,190,S,1,Sunny,0.0,0.0,6.0,38,0,-0.9,-12.1,0.8,0,0
11:00,3.2,3.1,165,SSE,1,Sunny,0.0,0.0,6.0,33,0,2.0,-11.7,3.2,0,0
12:00,5.7,2.9,140,SE,1,Sunny,0.0,0.0,6.0,28,0,5.0,-11.4,5.7,0,0
13:00,6.5,3.1,134,SE,1,Sunny,0.0,0.0,6.0,27,0,5.7,-11.3,6.5,0,0
14:00,7.2,3.4,127,SE,1,Sunny,0.0,0.0,6.0,25,0,6.5,-11.2,7.2,0,0
15:00,8.0,3.6,120,ESE,1,Sunny,0.0,0.0,6.0,24,0,7.2,-11.1,8.0,0,0
16:00,7.1,3.4,104,ESE,1,Sunny,0.0,0.0,6.0,28,0,6.3,-10.3,7.1,0,0
17:00,6.2,3.4,88,E,1,Sunny,0.0,0.0,6.0,32,0,5.3,-9.5,6.2,0,0
18:00,5.3,3.1,72,ENE,0,Clear,0.0,0.0,6.0,36,0,4.4,-8.7,5.3,0,0
19:00,3.5,3.4,119,ESE,0,Clear,0.0,0.0,6.0,39,0,2.2,-9.3,3.5,0,0
20:00,1.8,3.6,167,SSE,0,Clear,0.0,0.0,6.0,42,0,0.1,-10.0,1.8,0,0
21:00,0.0,3.8,214,SW,0,Clear,0.0,0.0,6.0,45,0,-2.1,-10.6,0.0,0,0
22:00,-0.3,3.8,228,SW,0,Clear,0.0,0.0,6.0,43,0,-2.4,-11.3,-0.3,0,0
23:00,-0.6,3.8,242,WSW,0,Clear,0.0,0.0,6.0,41,0,-2.8,-12.1,-0.6,0,0
00:00,-0.9,3.8,256,WSW,0,Clear,0.0,0.0,6.0,40,0,-3.1,-12.8,-0.9,0,0
01:00,-1.0,3.8,260,W,0,Clear,0.0,0.0,6.0,39,0,-3.3,-13.2,-1.0,0,0
02:00,-1.2,3.8,264,W,0,Clear,0.0,0.0,6.0,38,0,-3.4,-13.5,-1.2,0,0
03:00,-1.3,3.8,267,W,0,Clear,0.0,0.0,6.0,37,0,-3.6,-13.9,-1.3,0,0
04:00,-1.4,3.6,270,W,0,Clear,0.0,0.0,6.0,37,0,-3.6,-14.2,-1.4,0,0
05:00,-1.6,3.6,273,W,0,Clear,0.0,0.0,6.0,37,0,-3.7,-14.4,-1.6,0,0
06:00,-1.7,3.4,275,W,0,Clear,0.0,0.0,6.0,36,0,-3.7,-14.7,-1.7,0,0
07:00,-1.5,3.1,267,W,0,Clear,0.0,0.0,6.0,35,0,-3.2,-14.8,-1.5,0,0
08:00,-1.2,2.7,259,W,1,Sunny,0.0,0.0,6.0,34,0,-2.7,-15.0,-1.2,0,0
09:00,-1.0,2.5,252,WSW,1,Sunny,0.0,0.0,6.0,33,0,-2.2,-15.1,-1.0,0,0
10:00,0.9,2.9,199,SSW,1,Partly cloudy,0.0,0.0,6.0,30,11,-0.3,-14.9,0.9,0,0
11:00,2.7,3.1,146,SSE,1,Sunny,0.0,0.0,6.0,27,21,1.5,-14.7,2.7,0,0
12:00,4.6,3.6,94,E,1,Partly cloudy,0.0,0.0,6.0,23,32,3.4,-14.5,4.6,0,0
13:00,5.2,3.4,90,E,1,Partly cloudy,0.0,0.0,6.0,24,32,4.2,-13.8,5.2,0,0
14:00,5.7,3.1,87,E,1,Partly cloudy,0.0,0.0,6.0,24,32,4.9,-13.0,5.7,0,0
15:00,6.3,2.9,84,E,1,Partly cloudy,0.0,0.0,6.0,25,32,5.7,-12.3,6.3,0,0
16:00,5.5,3.4,171,S,1,Sunny,0.0,0.0,6.0,28,24,4.5,-11.5,5.5,0,0
17:00,4.7,4.0,258,WSW,1,Partly cloudy,0.0,0.0,6.0,32,15,3.3,-10.7,4.7,0,0
18:00,3.9,4.5,345,NNW,0,Clear,0.0,0.0,6.0,36,7,2.1,-9.9,3.9,0,0
19:00,2.7,3.6,230,SW,0,Clear,0.0,0.0,6.0,39,6,1.3,-9.9,2.7,0,0
20:00,1.6,2.9,115,ESE,0,Clear,0.0,0.0,6.0,43,5,0.6,-9.8,1.6,0,0
21:00,0.4,2.0,0,N,0,Clear,0.0,0.0,6.0,46,4,-0.2,-9.8,0.4,0,0
22:00,0.2,2.9,95,E,0,Clear,0.0,0.0,6.0,45,6,-1.1,-10.4,0.2,0,0
23:00,-0.1,3.6,190,S,0,Clear,0.0,0.0,6.0,43,8,-1.9,-11.0,-0.1,0,0
00:00,-0.3,4.5,284,WNW,0,Clear,0.0,0.68,6.0,42,10,-2.8,-11.6,-0.3,0,0
01:00,-0.6,4.3,284,WNW,0,Clear,0.0,0.68,6.0,41,15,-3.0,-12.1,-0.6,0,0
02:00,-0.8,4.0,284,WNW,0,Clear,0.0,0.68,6.0,40,20,-3.1,-12.7,-0.8,0,0
03:00,-1.1,3.8,284,WNW,0,Clear,0.0,0.68,6.0,39,25,-3.3,-13.2,-1.1,0,0
04:00,-1.1,3.6,273,W,0,Clear,0.0,0.68,6.0,39,23,-3.1,-13.4,-1.1,0,0
05:00,-1.0,3.4,262,W,0,Clear,0.0,0.68,6.0,38,21,-2.9,-13.6,-1.0,0,0
06:00,-1.0,3.1,251,WSW,0,Clear,0.0,0.68,6.0,37,19,-2.7,-13.8,-1.0,0,0
07:00,-0.8,2.5,247,WSW,0,Clear,0.0,0.68,6.0,36,12,-1.9,-14.0,-0.8,0,0
08:00,-0.5,1.6,242,WSW,1,Sunny,0.0,0.68,6.0,35,6,-1.1,-14.1,-0.5,0,0
09:00,-0.3,0.9,238,WSW,1,Sunny,0.0,0.68,6.0,34,0,-0.3,-14.3,-0.3,0,0
10:00,1.7,2.2,187,S,1,Sunny,0.0,0.68,6.0,33,0,1.1,-12.9,1.7,0,0
11:00,3.6,3.6,136,SE,1,Sunny,0.0,0.68,6.0,32,0,2.5,-11.4,3.6,0,0
12:00,5.6,4.9,85,E,1,Sunny,0.0,0.68,6.0,31,0,3.9,-10.0,5.6,0,0
13:00,5.6,5.4,78,ENE,1,Sunny,0.0,0.68,6.0,32,2,3.7,-9.6,5.6,0,0
14:00,5.6,6.0,72,ENE,1,Sunny,0.0,0.68,6.0,33,4,3.5,-9.3,5.6,0,0
15:00,5.6,6.5,66,ENE,1,Sunny,0.0,0.68,6.0,34,6,3.3,-8.9,5.6,0,0
16:00,4.7,8.7,60,ENE,1,Sunny,0.0,0.68,6.0,39,12,1.6,-8.2,4.7,0,0
17:00,3.9,11.2,54,NE,1,Sunny,0.0,0.68,6.0,43,18,0.0,-7.6,3.9,0,0
18:00,3.0,13.4,49,NE,0,Clear,0.0,0.68,6.0,48,24,-1.7,-6.9,3.0,0,0
19:00,1.1,11.9,40,NE,0,Patchy heavy snow,0.3,0.68,5.0,62,39,-3.6,-6.0,1.1,0,22
20:00,-0.7,10.5,30,NNE,0,Clear,0.5,0.68,4.0,75,54,-5.6,-5.1,-0.7,0,43
21:00,-2.6,8.9,21,NNE,0,Patchy heavy snow,0.8,0.68,3.0,88,69,-7.5,-4.2,-2.6,0,65
22:00,-3.1,8.7,19,NNE,0,Heavy snow,1.3,0.68,2.0,89,73,-8.1,-4.6,-3.1,0,64
23:00,-3.7,8.5,16,NNE,0,Patchy heavy snow,1.7,0.68,1.0,90,76,-8.6,-5.1,-3.7,0,64
00:00,-4.2,8.3,13,NNE,0,Heavy snow,2.2,7.74,1.0,90,80,-9.2,-5.5,-4.2,0,63
01:00,-4.5,8.5,15,NNE,0,Heavy snow,1.8,7.74,1.0,91,87,-9.6,-5.7,-4.5,0,70
02:00,-4.7,8.7,17,NNE,0,Heavy snow,1.5,7.74,1.0,91,93,-10.0,-6.0,-4.7,0,77
03:00,-5.0,8.9,19,NNE,0,Heavy snow,1.1,7.74,1.0,91,99,-10.4,-6.2,-5.0,0,84
04:00,-5.3,8.7,24,NNE,0,Heavy snow,1.4,7.74,1.0,91,99,-10.7,-6.5,-5.3,0,83
05:00,-5.6,8.5,29,NNE,0,Heavy snow,1.8,7.74,1.0,91,99,-11.0,-6.7,-5.6,0,82
06:00,-5.9,8.3,34,NE,0,Heavy snow,2.1,7.74,1.0,92,99,-11.3,-7.0,-5.9,0,81
07:00,-6.3,8.3,32,NNE,1,Heavy snow,1.8,7.74,1.0,91,96,-11.7,-7.4,-6.3,0,76
08:00,-6.6,8.3,31,NNE,1,Heavy snow,1.4,7.74,1.0,91,94,-12.2,-7.9,-6.6,0,70
09:00,-7.0,8.3,29,NNE,1,Heavy snow,1.1,7.74,1.0,91,91,-12.6,-8.3,-7.0,0,65
10:00,-6.7,8.3,30,NNE,1,Heavy snow,1.2,7.74,1.0,88,94,-12.3,-8.4,-6.7,0,67
11:00,-6.5,8.3,31,NNE,1,Heavy snow,1.4,7.74,1.0,85,97,-12.0,-8.6,-6.5,0,69
12:00,-6.2,8.3,32,NNE,1,Heavy snow,1.5,7.74,1.0,83,100,-11.7,-8.7,-6.2,0,71
13:00,-5.8,8.3,34,NE,1,Heavy snow,1.1,7.74,1.0,79,100,-11.2,-8.9,-5.8,0,77
14:00,-5.4,8.1,37,NE,1,Heavy snow,0.7,7.74,1.0,75,100,-10.6,-9.1,-5.4,0,82
15:00,-5.0,8.1,39,NE,1,Heavy snow,0.3,7.74,1.0,72,100,-10.1,-9.3,-5.0,0,88
16:00,-5.3,8.1,38,NE,1,Moderate or heavy snow showers,0.3,7.74,2.0,74,100,-10.5,-9.3,-5.3,0,88
17:00,-5.7,7.8,37,NE,1,Heavy snow,0.2,7.74,3.0,76,100,-10.8,-9.2,-5.7,0,89
18:00,-6.0,7.8,36,NE,0,Moderate or heavy snow showers,0.2,7.74,4.0,78,100,-11.2,-9.2,-6.0,0,89
19:00,-6.6,7.6,36,NE,0,Heavy snow,0.3,7.74,3.0,79,100,-11.8,-9.6,-6.6,0,85
20:00,-7.1,7.4,36,NE,0,Moderate or heavy snow showers,0.5,7.74,2.0,80,100,-12.4,-10.0,-7.1,0,82
21:00,-7.7,7.2,36,NE,0,Heavy snow,0.6,7.74,1.0,81,100,-13.0,-10.4,-7.7,0,78
22:00,-8.1,6.3,35,NE,0,Moderate or heavy snow showers,0.5,7.74,2.0,83,100,-12.9,-10.4,-8.1,0,80
23:00,-8.4,5.1,34,NE,0,Heavy snow,0.4,7.74,3.0,86,100,-12.7,-10.4,-8.4,0,81
00:00,-8.8,4.3,33,NNE,0,Moderate or heavy snow showers,0.3,1.28,4.0,88,100,-12.6,-10.4,-8.8,0,83
01:00,-9.1,4.0,32,NNE,0,Heavy snow,0.3,1.28,3.0,89,94,-12.7,-10.6,-9.1,0,85
02:00,-9.4,3.6,31,NNE,0,Moderate or heavy snow showers,0.3,1.28,2.0,90,89,-12.7,-10.8,-9.4,0,86
03:00,-9.7,3.4,31,NNE,0,Heavy snow,0.3,1.28,1.0,90,83,-12.8,-11.0,-9.7,0,88
04:00,-9.9,3.1,41,NE,0,Patchy moderate snow,0.3,1.28,2.0,90,74,-12.7,-11.3,-9.9,0,79
05:00,-10.0,2.7,51,NE,0,Heavy snow,0.2,1.28,3.0,89,66,-12.5,-11.5,-10.0,0,70
06:00,-10.2,2.5,61,ENE,0,Patchy moderate snow,0.2,1.28,4.0,88,57,-12.4,-11.8,-10.2,0,61
07:00,-10.1,2.5,73,ENE,1,Patchy moderate snow,0.2,1.28,4.0,87,65,-12.3,-11.8,-10.1,0,62
08:00,-10.1,2.5,85,E,1,Patchy moderate snow,0.2,1.28,4.0,87,73,-12.3,-11.9,-10.1,0,64
09:00,-10.0,2.5,97,E,1,Patchy moderate snow,0.2,1.28,4.0,86,81,-12.2,-11.9,-10.0,0,65
10:00,-9.0,3.4,103,ESE,1,Patchy heavy snow,0.2,1.28,3.0,82,78,-11.8,-11.6,-9.0,0,63
11:00,-8.0,4.3,108,ESE,1,Patchy moderate snow,0.3,1.28,3.0,77,76,-11.5,-11.3,-8.0,0,62
12:00,-7.0,5.1,114,ESE,1,Patchy heavy snow,0.3,1.28,3.0,73,73,-11.1,-11.0,-7.0,0,60
13:00,-6.2,5.4,111,ESE,1,Patchy moderate snow,0.2,1.28,3.0,71,75,-10.3,-10.6,-6.2,0,63
14:00,-5.5,5.6,108,ESE,1,Patchy heavy snow,0.2,1.28,3.0,69,76,-9.5,-10.2,-5.5,0,65
15:00,-4.7,5.8,105,ESE,1,Patchy moderate snow,0.1,1.28,4.0,67,78,-8.7,-9.8,-4.7,0,68
16:00,-5.0,5.4,110,ESE,1,Patchy moderate snow,0.1,1.28,4.0,71,80,-8.8,-9.4,-5.0,0,71
